Reservation ID,Guest ID,Booking Date,Check-In Date,Check-Out Date,Number of Nights,Check-In Month,Check-In Year,Season,Check-In Day,Adults,Children,Party Size,Room Type,Guest Type,Market Segment,Booking Channel,Guest State,Loyalty Member,Returning Guest,Booking Lead Time,Daily Rate,Room Revenue,Restaurant Spend,Spa Used,Spa Spend,Other Spend,Ancillary Revenue,Total Revenue,Reservation Status,Special Request,Complaint Filed,Satisfaction Rating,Review Score
R202401044,G100070,2025-02-25 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00,3,March,2025,Spring,Wednesday,1,0,1,Lake View King,Business,OTA,Booking.com,Massachusetts,No,No,22,219.89,659.67,79.81,Yes,325.97,2.67,408.45,1068.12,Completed,No,No,3.8,7.4
R202401045,G103581,2023-09-21 00:00:00,2024-01-03 00:00:00,2024-01-05 00:00:00,2,January,2024,Winter,Wednesday,3,2,5,Standard King,Group,Group,Expedia,Virginia,No,No,104,124.48,248.96,241.43,No,0,147.96,389.39,638.35,Completed,No,No,4.4,8.7
R202401046,G102689,2024-03-22 00:00:00,2024-04-13 00:00:00,2024-04-16 00:00:00,3,April,2024,Spring,Saturday,2,0,2,Standard King,Couple Getaway,Direct,Hotel Website,Virginia,No,No,22,150.23,450.69,168.33,No,0,121.1,289.43,740.12,Completed,Yes,No,4.9,9.6
R202401047,G100255,2024-08-13 00:00:00,2024-09-02 00:00:00,2024-09-06 00:00:00,4,September,2024,Fall,Monday,4,0,4,Deluxe King,Leisure,Direct,Hotel Website,New York,No,No,20,239.74,958.96,191.59,No,0,103.04,294.63,1253.59,Completed,No,No,4.4,8.7
R202401048,G102415,2024-07-24 00:00:00,2024-10-31 00:00:00,2024-11-05 00:00:00,5,October,2024,Fall,Thursday,4,0,4,Standard King,Group,Group,Expedia,Maryland,No,No,99,177.54,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202401049,G102078,2024-10-16 00:00:00,2025-02-01 00:00:00,2025-02-03 00:00:00,2,February,2025,Winter,Saturday,2,2,4,Executive Suite,Group,Group,Hotel Website,Other,No,No,108,411.99,823.98,335.96,No,0,63.26,399.22,1223.2,Completed,No,No,4.2,8.2
R202401050,G103428,2024-10-23 00:00:00,2024-12-14 00:00:00,2024-12-21 00:00:00,7,December,2024,Winter,Saturday,2,1,3,Deluxe King,Leisure,OTA,Booking.com,Massachusetts,No,No,52,212.55,1487.85,514.75,No,0,214.54,729.29,2217.14,Completed,Yes,No,3.7,7.7
R202401051,G101573,2025-07-02 00:00:00,2025-09-22 00:00:00,2025-09-26 00:00:00,4,September,2025,Fall,Monday,2,1,3,Standard King,Leisure,Corporate Negotiated,Corporate,New York,No,No,82,181.91,727.64,380.17,No,0,215.81,595.98,1323.62,Completed,No,No,5,9.1
R202401052,G100060,2024-08-18 00:00:00,2024-10-20 00:00:00,2024-10-22 00:00:00,2,October,2024,Fall,Sunday,3,0,3,Deluxe King,Leisure,OTA,Booking.com,California,No,No,63,248.86,497.72,173.92,No,0,39.72,213.64,711.36,Completed,Yes,No,4.9,10
R202401053,G103280,2025-01-06 00:00:00,2025-01-28 00:00:00,2025-02-01 00:00:00,4,January,2025,Winter,Tuesday,2,0,2,Deluxe King,Leisure,Direct,Phone,New York,No,No,22,176.35,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202401054,G101318,2025-08-12 00:00:00,2025-08-14 00:00:00,2025-08-16 00:00:00,2,August,2025,Summer,Thursday,1,0,1,Standard Double,Business,Corporate Negotiated,Corporate,California,Yes,No,2,205.95,411.9,37.29,Yes,259.3,93.52,390.11,802.01,Completed,Yes,No,5,10
R202401055,G102539,2025-06-15 00:00:00,2025-06-19 00:00:00,2025-06-22 00:00:00,3,June,2025,Summer,Thursday,1,0,1,Standard King,Business,Corporate Negotiated,Corporate,New York,No,Yes,4,197.84,593.52,38.6,Yes,126.84,90.73,256.17,849.69,Completed,No,No,3.6,7.7
R202401056,G103307,2023-11-26 00:00:00,2024-01-16 00:00:00,2024-01-19 00:00:00,3,January,2024,Winter,Tuesday,2,0,2,Standard King,Leisure,Direct,Hotel Website,New York,No,No,51,133.74,401.22,57.16,No,0,171.4,228.56,629.78,Completed,No,No,4.1,8.6
R202401057,G102009,2023-10-18 00:00:00,2024-01-04 00:00:00,2024-01-07 00:00:00,3,January,2024,Winter,Thursday,2,3,5,Junior Suite,Leisure,Direct,Phone,New York,No,No,78,278.77,836.31,479.41,No,0,78.43,557.84,1394.15,Completed,No,No,4.5,7.9
R202401058,G102038,2023-12-27 00:00:00,2024-03-19 00:00:00,2024-03-23 00:00:00,4,March,2024,Spring,Tuesday,3,2,5,Standard King,Group,Corporate Negotiated,Corporate,New York,No,Yes,83,137.29,549.16,135.06,Yes,472.08,285.84,892.98,1442.14,Completed,No,No,4.5,8.9
R202401059,G101466,2024-10-16 00:00:00,2024-10-26 00:00:00,2024-10-29 00:00:00,3,October,2024,Fall,Saturday,2,0,2,Executive Suite,Leisure,Direct,Phone,New York,Yes,No,10,478.07,1434.21,250.53,Yes,231.44,134.13,616.1,2050.31,Completed,Yes,No,3.9,7.6
R202401060,G100760,2025-10-20 00:00:00,2025-11-11 00:00:00,2025-11-13 00:00:00,2,November,2025,Fall,Tuesday,1,0,1,Standard Double,Business,Direct,Hotel Website,Virginia,No,No,22,141.63,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202401061,G102163,2025-11-22 00:00:00,2025-12-23 00:00:00,2025-12-25 00:00:00,2,December,2025,Winter,Tuesday,3,0,3,Standard King,Leisure,Direct,Hotel Website,Texas,Yes,Yes,31,142.43,284.86,33.22,No,0,41.76,74.98,359.84,Completed,No,No,4.9,10
R202401062,G101642,2025-11-06 00:00:00,2025-11-30 00:00:00,2025-12-04 00:00:00,4,November,2025,Fall,Sunday,2,1,3,Standard King,Leisure,OTA,Expedia,Pennsylvania,No,No,24,132.14,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202401063,G102143,2025-05-20 00:00:00,2025-05-31 00:00:00,2025-06-02 00:00:00,2,May,2025,Spring,Saturday,1,0,1,Standard Double,Business,OTA,Booking.com,Pennsylvania,No,Yes,11,179.22,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202401064,G102366,2024-07-26 00:00:00,2024-08-28 00:00:00,2024-08-29 00:00:00,1,August,2024,Summer,Wednesday,3,0,3,Standard King,Leisure,OTA,Expedia,New York,No,No,33,207.96,207.96,0,No,0,51.93,51.93,259.89,Completed,No,No,4.3,8.0
R202401065,G102885,2025-02-27 00:00:00,2025-04-30 00:00:00,2025-05-02 00:00:00,2,April,2025,Spring,Wednesday,2,0,2,Standard Double,Leisure,Corporate Negotiated,Corporate,New York,No,Yes,62,153.49,306.98,106.09,No,0,154.82,260.91,567.89,Completed,No,No,5.0,10
R202401066,G102667,2025-10-11 00:00:00,2025-12-24 00:00:00,2025-12-29 00:00:00,5,December,2025,Winter,Wednesday,3,2,5,Standard King,Leisure,Direct,Travel Agent,New Jersey,No,No,74,144.4,722.0,604.31,No,0,192.58,796.89,1518.89,Completed,No,No,4.7,9.7
R202401067,G103508,2025-06-12 00:00:00,2025-08-13 00:00:00,2025-08-18 00:00:00,5,August,2025,Summer,Wednesday,2,0,2,Standard King,Leisure,Direct,Hotel Website,New York,No,No,62,212.29,1061.45,271.97,No,0,0,271.97,1333.42,Completed,No,Yes,4.3,8.6
R202401068,G103110,2025-01-18 00:00:00,2025-02-11 00:00:00,2025-02-12 00:00:00,1,February,2025,Winter,Tuesday,2,2,4,Standard King,Leisure,Direct,Phone,New Jersey,Yes,Yes,24,120.46,120.46,85.21,No,0,43.49,128.7,249.16,Completed,Yes,No,4.7,9.4
R202401069,G103310,2024-07-05 00:00:00,2024-08-01 00:00:00,2024-08-06 00:00:00,5,August,2024,Summer,Thursday,2,0,2,Standard King,Leisure,Corporate Negotiated,Corporate,Other,No,No,27,224.79,1123.95,194.41,No,0,208.33,402.74,1526.69,Completed,No,No,4.9,9.9
R202401070,G100896,2024-09-23 00:00:00,2024-09-23 00:00:00,2024-09-24 00:00:00,1,September,2024,Fall,Monday,2,1,3,Deluxe King,Leisure,Corporate Negotiated,Corporate,New York,No,Yes,0,240.6,240.6,118.8,No,0,66.04,184.84,425.44,Completed,No,No,3.4,6.3
R202401071,G101618,2025-09-10 00:00:00,2025-10-29 00:00:00,2025-10-31 00:00:00,2,October,2025,Fall,Wednesday,2,0,2,Deluxe King,Leisure,Direct,Travel Agent,Massachusetts,No,No,49,232.66,465.32,82.91,No,0,37.47,120.38,585.7,Completed,No,No,4.0,7.6
R202401072,G103467,2023-11-19 00:00:00,2024-01-01 00:00:00,2024-01-07 00:00:00,6,January,2024,Winter,Monday,4,1,5,Standard King,Leisure,OTA,Booking.com,Pennsylvania,No,No,43,117.61,705.66,1270.87,No,0,130.17,1401.04,2106.7,Completed,Yes,Yes,3.2,6.6
R202401073,G100922,2024-07-16 00:00:00,2024-11-02 00:00:00,2024-11-05 00:00:00,3,November,2024,Fall,Saturday,2,2,4,Standard King,Group,Group,Hotel Website,Ohio,Yes,Yes,109,133.52,400.56,337.6,No,0,145.71,483.31,883.87,Completed,No,No,4.8,10
R202401074,G102940,2024-11-08 00:00:00,2024-12-05 00:00:00,2024-12-09 00:00:00,4,December,2024,Winter,Thursday,2,0,2,Standard King,Leisure,Direct,Travel Agent,Maryland,No,No,27,157.97,631.88,294.84,No,0,0,294.84,926.72,Completed,No,No,4.4,8.4
R202401075,G101420,2024-10-13 00:00:00,2024-10-28 00:00:00,2024-10-30 00:00:00,2,October,2024,Fall,Monday,1,0,1,Standard King,Business,OTA,Expedia,New York,No,No,15,181.68,363.36,73.39,No,0,151.55,224.94,588.3,Completed,No,No,3.8,7.3
R202401076,G102033,2025-09-04 00:00:00,2025-09-04 00:00:00,2025-09-05 00:00:00,1,September,2025,Fall,Thursday,1,0,1,Deluxe King,Leisure,Corporate Negotiated,Corporate,New York,No,No,0,235.0,235.0,19.35,Yes,124.32,25.68,169.35,404.35,Completed,Yes,No,4.4,9.0
R202401077,G101972,2025-01-28 00:00:00,2025-04-03 00:00:00,2025-04-07 00:00:00,4,April,2025,Spring,Thursday,1,0,1,Standard King,Leisure,Direct,Travel Agent,Texas,No,Yes,65,143.09,572.36,166.38,No,0,109.67,276.05,848.41,Completed,No,No,3.9,8.1
R202401078,G102339,2024-05-01 00:00:00,2024-05-25 00:00:00,2024-05-26 00:00:00,1,May,2024,Spring,Saturday,1,0,1,Standard Double,Business,Corporate Negotiated,Corporate,New York,No,No,24,200.85,200.85,26.62,No,0,23.98,50.6,251.45,Completed,Yes,No,4.8,9.9
R202401079,G100973,2024-11-10 00:00:00,2024-12-05 00:00:00,2024-12-08 00:00:00,3,December,2024,Winter,Thursday,2,0,2,Standard King,Leisure,Direct,Hotel Website,New York,No,Yes,25,150.94,452.82,67.31,No,0,113.25,180.56,633.38,Completed,No,No,4.9,10
R202401080,G102210,2024-04-25 00:00:00,2024-05-14 00:00:00,2024-05-17 00:00:00,3,May,2024,Spring,Tuesday,3,0,3,Standard Double,Leisure,Direct,Hotel Website,New York,No,No,19,180.75,542.25,346.45,No,0,94.2,440.65,982.9,Completed,No,No,3.7,6.6
R202401081,G103574,2024-05-26 00:00:00,2024-08-01 00:00:00,2024-08-05 00:00:00,4,August,2024,Summer,Thursday,2,1,3,Deluxe King,Group,Group,Phone,California,No,No,67,289.21,1156.84,289.12,No,0,12.65,301.77,1458.61,Completed,No,No,4.0,8.6
R202401082,G100552,2025-05-17 00:00:00,2025-06-23 00:00:00,2025-06-28 00:00:00,5,June,2025,Summer,Monday,2,2,4,Standard Double,Leisure,Direct,Phone,Ohio,No,No,37,201.91,1009.55,530.75,No,0,300.57,831.32,1840.87,Completed,No,No,5,9.5
R202401083,G101435,2024-11-02 00:00:00,2024-11-22 00:00:00,2024-11-24 00:00:00,2,November,2024,Fall,Friday,1,0,1,Deluxe King,Business,Direct,Hotel Website,Pennsylvania,Yes,No,20,179.58,359.16,36.85,No,0,5.59,42.44,401.6,Completed,Yes,No,4.4,9.1
R202401084,G101006,2025-07-25 00:00:00,2025-08-26 00:00:00,2025-08-30 00:00:00,4,August,2025,Summer,Tuesday,1,0,1,Deluxe King,Business,Corporate Negotiated,Corporate,Pennsylvania,No,No,32,276.76,1107.04,83.14,Yes,323.63,151.9,558.67,1665.71,Completed,No,No,4.4,8.7
R202401085,G100273,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-01-06 00:00:00,5,January,2024,Winter,Monday,2,0,2,Standard Double,Leisure,Corporate Negotiated,Corporate,New Jersey,No,No,0,128.23,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202401086,G100550,2024-02-01 00:00:00,2024-02-21 00:00:00,2024-02-23 00:00:00,2,February,2024,Winter,Wednesday,1,0,1,Standard King,Business,Direct,Hotel Website,Massachusetts,Yes,No,20,132.11,264.22,52.54,No,0,60.29,112.83,377.05,Completed,No,No,5,10
R202401087,G101785,2025-10-18 00:00:00,2025-11-05 00:00:00,2025-11-11 00:00:00,6,November,2025,Fall,Wednesday,3,0,3,Standard Double,Leisure,OTA,Expedia,Virginia,No,No,18,135.53,813.18,534.33,No,0,202.93,737.26,1550.44,Completed,Yes,No,4.3,8.8
R202401088,G102633,2025-10-01 00:00:00,2025-11-05 00:00:00,2025-11-12 00:00:00,7,November,2025,Fall,Wednesday,3,0,3,Standard King,Leisure,Direct,Hotel Website,New York,No,No,35,143.82,1006.74,823.78,No,0,335.95,1159.73,2166.47,Completed,Yes,No,3.7,8.4
R202401089,G103080,2024-05-20 00:00:00,2024-07-20 00:00:00,2024-07-22 00:00:00,2,July,2024,Summer,Saturday,4,2,6,Deluxe King,Leisure,OTA,Expedia,Massachusetts,Yes,No,61,297.61,595.22,280.45,Yes,400.92,129.35,810.72,1405.94,Completed,No,No,4.4,9.2
R202401090,G100168,2025-03-12 00:00:00,2025-03-27 00:00:00,2025-03-28 00:00:00,1,March,2025,Spring,Thursday,2,1,3,Lake View King,Leisure,Direct,Hotel Website,Massachusetts,No,Yes,15,230.34,230.34,60.98,Yes,263.9,70.35,395.23,625.57,Completed,Yes,No,4.7,8.4
R202401091,G103052,2024-12-20 00:00:00,2025-02-02 00:00:00,2025-02-07 00:00:00,5,February,2025,Winter,Sunday,2,0,2,Lake View King,Leisure,OTA,Expedia,New York,Yes,Yes,44,198.93,994.65,465.88,Yes,269.56,218.26,953.7,1948.35,Completed,No,No,3.8,6.3
R202401092,G102974,2024-09-15 00:00:00,2024-12-13 00:00:00,2024-12-15 00:00:00,2,December,2024,Winter,Friday,2,0,2,Deluxe King,Leisure,Corporate Negotiated,Corporate,New York,Yes,Yes,89,211.62,423.24,201.7,No,0,77.9,279.6,702.84,Completed,Yes,No,4.5,9.6
R202401093,G101129,2025-10-03 00:00:00,2025-10-25 00:00:00,2025-10-26 00:00:00,1,October,2025,Fall,Saturday,1,0,1,Standard King,Business,Direct,Phone,Virginia,No,No,22,180.4,180.4,33.33,No,0,53.18,86.51,266.91,Completed,No,No,3.3,7.2
R202401094,G100275,2024-05-07 00:00:00,2024-05-14 00:00:00,2024-05-15 00:00:00,1,May,2024,Spring,Tuesday,2,0,2,Standard King,Business,OTA,Expedia,New Jersey,No,No,7,160.69,160.69,52.51,No,0,1.68,54.19,214.88,Completed,No,No,3.5,7.1
R202401095,G101188,2024-04-22 00:00:00,2024-04-22 00:00:00,2024-04-24 00:00:00,2,April,2024,Spring,Monday,3,0,3,Standard Double,Leisure,OTA,Expedia,New York,No,No,0,154.98,309.96,157.23,No,0,80.23,237.46,547.42,Completed,No,No,4.0,7.8
R202401096,G100492,2025-04-14 00:00:00,2025-05-09 00:00:00,2025-05-10 00:00:00,1,May,2025,Spring,Friday,2,0,2,Standard King,Business,OTA,Booking.com,Massachusetts,No,Yes,25,159.69,159.69,56.02,No,0,18.81,74.83,234.52,Completed,No,No,5,10
R202401097,G100840,2025-06-03 00:00:00,2025-06-03 00:00:00,2025-06-05 00:00:00,2,June,2025,Summer,Tuesday,1,0,1,Lake View King,Leisure,Direct,Hotel Website,Virginia,No,Yes,0,323.02,646.04,70.75,No,0,116.25,187.0,833.04,Completed,No,No,4.5,9.0
R202401098,G100240,2025-08-17 00:00:00,2025-10-14 00:00:00,2025-10-17 00:00:00,3,October,2025,Fall,Tuesday,3,1,4,Deluxe King,Leisure,Direct,Hotel Website,Virginia,No,No,58,254.98,764.94,317.26,No,0,79.74,397.0,1161.94,Completed,No,No,4.0,8.2
R202401099,G102376,2024-03-12 00:00:00,2024-03-12 00:00:00,2024-03-14 00:00:00,2,March,2024,Spring,Tuesday,2,2,4,Junior Suite,Leisure,Direct,Hotel Website,Connecticut,No,No,0,302.55,605.1,111.41,No,0,26.28,137.69,742.79,Completed,No,No,4.6,9.4
R202401100,G103368,2024-07-27 00:00:00,2024-07-27 00:00:00,2024-07-29 00:00:00,2,July,2024,Summer,Saturday,1,0,1,Standard King,Business,Direct,Hotel Website,Maryland,No,No,0,246.58,493.16,31.25,No,0,56.56,87.81,580.97,Completed,No,No,4.7,9.3
R202401101,G101156,2025-11-08 00:00:00,2025-11-21 00:00:00,2025-11-25 00:00:00,4,November,2025,Fall,Friday,1,0,1,Standard King,Business,Direct,Travel Agent,Massachusetts,No,No,13,146.8,587.2,129.65,Yes,218.59,135.43,483.67,1070.87,Completed,No,No,3.2,7.8
R202401102,G103206,2024-07-01 00:00:00,2024-10-05 00:00:00,2024-10-08 00:00:00,3,October,2024,Fall,Saturday,3,1,4,Deluxe King,Leisure,Corporate Negotiated,Corporate,Ohio,No,No,96,265.12,795.36,152.19,No,0,122.45,274.64,1070.0,Completed,No,No,3.9,8.2
R202401103,G100421,2025-10-10 00:00:00,2025-11-10 00:00:00,2025-11-11 00:00:00,1,November,2025,Fall,Monday,2,2,4,Junior Suite,Leisure,Direct,Hotel Website,New York,Yes,Yes,31,287.28,287.28,41.49,Yes,366.48,17.85,425.82,713.1,Completed,No,No,4.8,10
R202401104,G102101,2025-03-28 00:00:00,2025-05-02 00:00:00,2025-05-05 00:00:00,3,May,2025,Spring,Friday,3,0,3,Standard King,Leisure,OTA,Booking.com,Maryland,No,No,35,166.68,500.04,330.95,No,0,48.74,379.69,879.73,Completed,No,No,4.1,8.4
R202401105,G100603,2024-10-17 00:00:00,2024-10-30 00:00:00,2024-11-03 00:00:00,4,October,2024,Fall,Wednesday,1,0,1,Standard King,Business,Corporate Negotiated,Corporate,Other,No,No,13,184.47,737.88,102.7,No,0,123.14,225.84,963.72,Completed,No,No,4.3,8.6
R202401106,G100063,2025-11-05 00:00:00,2025-12-02 00:00:00,2025-12-06 00:00:00,4,December,2025,Winter,Tuesday,2,0,2,Junior Suite,Leisure,OTA,Booking.com,New York,No,Yes,27,322.5,1290.0,249.13,No,0,160.61,409.74,1699.74,Completed,Yes,No,4.8,10
R202401107,G103364,2024-09-26 00:00:00,2024-10-02 00:00:00,2024-10-04 00:00:00,2,October,2024,Fall,Wednesday,2,0,2,Standard Double,Leisure,Direct,Phone,Florida,No,No,6,197.98,0.0,0,No,0,0,0,0.0,Cancelled,Yes,No,,
R202401108,G102398,2025-09-14 00:00:00,2025-11-08 00:00:00,2025-11-12 00:00:00,4,November,2025,Fall,Saturday,4,0,4,Standard King,Group,Group,Hotel Website,Connecticut,Yes,Yes,55,147.33,589.32,300.71,No,0,157.14,457.85,1047.17,Completed,No,No,3.7,8.0
R202401109,G101303,2024-08-14 00:00:00,2024-09-12 00:00:00,2024-09-15 00:00:00,3,September,2024,Fall,Thursday,1,0,1,Standard Double,Business,OTA,Booking.com,Connecticut,Yes,No,29,190.31,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202401110,G100066,2025-03-11 00:00:00,2025-03-11 00:00:00,2025-03-15 00:00:00,4,March,2025,Spring,Tuesday,3,0,3,Deluxe King,Leisure,Direct,Phone,Massachusetts,No,No,0,204.49,817.96,293.38,No,0,318.5,611.88,1429.84,Completed,Yes,No,4.2,7.8
R202401111,G101561,2025-04-16 00:00:00,2025-06-14 00:00:00,2025-06-18 00:00:00,4,June,2025,Summer,Saturday,2,0,2,Standard Double,Leisure,Direct,Travel Agent,Maryland,No,Yes,59,218.73,874.92,112.1,No,0,203.95,316.05,1190.97,Completed,No,No,3.1,6.3
R202401112,G102539,2024-06-04 00:00:00,2024-06-27 00:00:00,2024-06-29 00:00:00,2,June,2024,Summer,Thursday,2,0,2,Standard King,Leisure,Direct,Hotel Website,New Jersey,Yes,Yes,23,188.43,376.86,232.1,No,0,47.6,279.7,656.56,Completed,No,No,4.1,8.8
R202401113,G100882,2025-09-07 00:00:00,2025-09-07 00:00:00,2025-09-08 00:00:00,1,September,2025,Fall,Sunday,1,0,1,Junior Suite,Business,Direct,Hotel Website,New York,No,No,0,417.9,417.9,31.55,No,0,30.19,61.74,479.64,Completed,No,No,3.7,8.1
R202401114,G100391,2024-04-10 00:00:00,2024-05-04 00:00:00,2024-05-10 00:00:00,6,May,2024,Spring,Saturday,3,2,5,Standard King,Leisure,OTA,Expedia,Ohio,Yes,Yes,24,164.31,985.86,662.26,No,0,165.21,827.47,1813.33,Completed,Yes,Yes,3.7,7.6
R202401115,G103245,2025-10-30 00:00:00,2025-11-05 00:00:00,2025-11-06 00:00:00,1,November,2025,Fall,Wednesday,1,0,1,Standard King,Business,Corporate Negotiated,Corporate,New Jersey,Yes,Yes,6,134.92,134.92,27.41,No,0,38.79,66.2,201.12,Completed,Yes,No,5,10
R202401116,G103411,2024-09-13 00:00:00,2024-11-25 00:00:00,2024-11-30 00:00:00,5,November,2024,Fall,Monday,2,1,3,Standard Double,Leisure,OTA,Booking.com,Virginia,No,No,73,140.88,704.4,368.43,Yes,300.11,87.7,756.24,1460.64,Completed,No,No,4.1,8.2
R202401117,G102541,2024-01-25 00:00:00,2024-02-01 00:00:00,2024-02-02 00:00:00,1,February,2024,Winter,Thursday,2,0,2,Standard Double,Leisure,OTA,Expedia,Maryland,No,No,7,137.05,137.05,65.52,No,0,0,65.52,202.57,Completed,Yes,No,3.9,8.3
R202401118,G101763,2024-02-14 00:00:00,2024-03-28 00:00:00,2024-04-02 00:00:00,5,March,2024,Spring,Thursday,2,2,4,Deluxe King,Leisure,OTA,Expedia,Massachusetts,No,No,43,186.88,934.4,871.29,No,0,95.05,966.34,1900.74,Completed,No,Yes,3.1,7.5
R202401119,G103483,2024-04-30 00:00:00,2024-05-03 00:00:00,2024-05-05 00:00:00,2,May,2024,Spring,Friday,1,0,1,Executive Suite,Business,Direct,Hotel Website,Ohio,No,No,3,461.32,922.64,14.31,Yes,407.27,71.64,493.22,1415.86,Completed,No,No,5,10
R202401120,G101983,2024-02-10 00:00:00,2024-02-16 00:00:00,2024-02-20 00:00:00,4,February,2024,Winter,Friday,1,0,1,Deluxe King,Leisure,OTA,Expedia,Massachusetts,No,No,6,170.28,681.12,148.46,No,0,0,148.46,829.58,Completed,No,No,3.6,6.6
R202401121,G100021,2023-11-30 00:00:00,2024-01-27 00:00:00,2024-01-31 00:00:00,4,January,2024,Winter,Saturday,4,2,6,Standard Double,Leisure,Direct,Travel Agent,New York,No,No,58,127.67,510.68,258.99,No,0,42.71,301.7,812.38,Completed,No,No,5,8.8
R202401122,G101047,2025-11-07 00:00:00,2025-12-12 00:00:00,2025-12-15 00:00:00,3,December,2025,Winter,Friday,2,0,2,Lake View King,Leisure,OTA,Booking.com,New York,Yes,No,35,264.62,793.86,237.71,No,0,105.56,343.27,1137.13,Completed,No,No,4.1,9.1
R202401123,G100011,2025-07-25 00:00:00,2025-09-26 00:00:00,2025-09-30 00:00:00,4,September,2025,Fall,Friday,2,2,4,Deluxe King,Leisure,OTA,Expedia,New Jersey,Yes,Yes,63,221.61,886.44,621.63,No,0,146.01,767.64,1654.08,Completed,Yes,No,5,10
R202401124,G103142,2025-11-14 00:00:00,2025-12-29 00:00:00,2026-01-02 00:00:00,4,December,2025,Winter,Monday,2,1,3,Lake View King,Leisure,Direct,Hotel Website,Ohio,No,No,45,274.09,1096.36,141.85,No,0,257.71,399.56,1495.92,Completed,No,No,5,9.8
R202401125,G102834,2025-06-06 00:00:00,2025-06-30 00:00:00,2025-07-02 00:00:00,2,June,2025,Summer,Monday,4,0,4,Standard King,Leisure,Direct,Hotel Website,New York,No,No,24,202.73,405.46,208.06,No,0,30.31,238.37,643.83,Completed,Yes,No,3.9,7.4
R202401126,G102478,2024-01-13 00:00:00,2024-01-22 00:00:00,2024-01-25 00:00:00,3,January,2024,Winter,Monday,1,1,2,Standard King,Leisure,OTA,Expedia,Maryland,No,No,9,113.75,341.25,286.86,No,0,91.26,378.12,719.37,Completed,No,No,4.2,7.6
R202401127,G100410,2024-08-19 00:00:00,2024-10-15 00:00:00,2024-10-18 00:00:00,3,October,2024,Fall,Tuesday,3,1,4,Standard King,Group,Group,Hotel Website,New York,Yes,No,57,169.68,509.04,207.45,No,0,82.42,289.87,798.91,Completed,No,No,5,10
R202401128,G102777,2025-03-26 00:00:00,2025-04-10 00:00:00,2025-04-13 00:00:00,3,April,2025,Spring,Thursday,2,0,2,Standard King,Business,OTA,Booking.com,Texas,Yes,Yes,15,135.8,407.4,95.84,No,0,206.8,302.64,710.04,Completed,Yes,No,5,9.4
R202401129,G102361,2024-07-20 00:00:00,2024-07-20 00:00:00,2024-07-23 00:00:00,3,July,2024,Summer,Saturday,2,1,3,Standard King,Leisure,Direct,Phone,New York,No,No,0,248.43,745.29,163.69,No,0,148.91,312.6,1057.89,Completed,Yes,No,4.4,8.3
R202401130,G100531,2024-08-09 00:00:00,2024-08-25 00:00:00,2024-08-27 00:00:00,2,August,2024,Summer,Sunday,2,0,2,Standard Double,Couple Getaway,Direct,Hotel Website,Pennsylvania,No,No,16,250.13,500.26,221.73,No,0,73.58,295.31,795.57,Completed,Yes,No,4.7,9.5
R202401131,G101089,2024-09-01 00:00:00,2024-09-01 00:00:00,2024-09-04 00:00:00,3,September,2024,Fall,Sunday,1,1,2,Standard King,Leisure,Direct,Hotel Website,Pennsylvania,No,Yes,0,191.72,575.16,220.67,Yes,154.3,108.17,483.14,1058.3,Completed,Yes,No,4.5,9.1
R202401132,G102447,2024-01-16 00:00:00,2024-01-24 00:00:00,2024-01-27 00:00:00,3,January,2024,Winter,Wednesday,2,0,2,Deluxe King,Leisure,OTA,Expedia,Texas,No,No,8,168.38,505.14,189.64,No,0,101.29,290.93,796.07,Completed,No,Yes,3.5,6.5
R202401133,G101306,2025-01-27 00:00:00,2025-05-19 00:00:00,2025-05-22 00:00:00,3,May,2025,Spring,Monday,2,0,2,Standard King,Group,Group,Booking.com,Ohio,No,No,112,161.72,485.16,216.22,Yes,281.66,83.79,581.67,1066.83,Completed,No,No,3.9,7.6
R202401134,G102445,2025-06-15 00:00:00,2025-06-26 00:00:00,2025-06-29 00:00:00,3,June,2025,Summer,Thursday,2,2,4,Lake View King,Leisure,Corporate Negotiated,Corporate,Pennsylvania,No,No,11,342.47,1027.41,299.13,No,0,90.53,389.66,1417.07,Completed,No,No,4.4,8.6
R202401135,G101663,2024-02-11 00:00:00,2024-05-22 00:00:00,2024-05-24 00:00:00,2,May,2024,Spring,Wednesday,2,0,2,Standard Double,Leisure,OTA,Expedia,New York,Yes,Yes,101,165.23,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
